case_id,pdf_url,model,feature,predicted,evidence,latency_ms,error
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,microsoft/phi-4-mini-instruct,CAT_requested,True,Cruz-Ramirez's petition for review of his CAT protection application.,6567,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,microsoft/phi-4-mini-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,6567,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,microsoft/phi-4-mini-instruct,protected_ground_particular_social_group,True,"The record describes past persecution, including death threats, which could be based on membership in a particular social group.",6567,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,microsoft/phi-4-mini-instruct,past_persecution_physical_violence,True,"The record describes past persecution, including death threats, which could be based on membership in a particular social group.",6567,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,microsoft/phi-4-mini-instruct,past_persecution_death_threats,True,"The record describes past persecution, including death threats, which could be based on membership in a particular social group.",6567,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,microsoft/phi-4-mini-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,6567,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,microsoft/phi-4-mini-instruct,credibility_finding,True,The IJ or BIA made an explicit credibility finding about the petitioner.,6567,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,microsoft/phi-4-mini-instruct,bars_one_year_deadline_missed,True,Cruz-Ramirez missed the one-year asylum filing deadline under INA § 208(a)(2)(B).,6567,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,microsoft/phi-4-mini-instruct,nexus_requirement_met,True,"The IJ or BIA found that the petitioner established the required nexus: that a protected ground was, or would be, 'at least one central reason' for the persecution, as required by INA § 208(b)(1)(B)(i).",6567,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,microsoft/phi-4-mini-instruct,asylum_requested,True,"Li v. Barr, No. 18-70505",4861,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,microsoft/phi-4-mini-instruct,withholding_requested,False,Not mentioned in the opinion.,4861,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,microsoft/phi-4-mini-instruct,CAT_requested,False,Not mentioned in the opinion.,4861,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,microsoft/phi-4-mini-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,4861,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,microsoft/phi-4-mini-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,4861,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,microsoft/phi-4-mini-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,4861,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,microsoft/phi-4-mini-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,4861,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,microsoft/phi-4-mini-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,4861,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,microsoft/phi-4-mini-instruct,credibility_finding,True,The IJ and BIA’s finding that Li’s second affidavit was “inherently unbelievable” is not supported by substantial evidence.,4861,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,microsoft/phi-4-mini-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,4861,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,microsoft/phi-4-mini-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,4861,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,microsoft/phi-4-mini-instruct,asylum_requested,True,"Pablo Calmo petitioned for asylum under INA § 208 / 8 U.S.C. § 1158, not just withholding of removal or CAT protection.",5735,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,microsoft/phi-4-mini-instruct,withholding_requested,True,Pablo Calmo sought withholding of removal under INA § 241(b)(3).,5735,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,microsoft/phi-4-mini-instruct,CAT_requested,True,Pablo Calmo sought protection under the Convention Against Torture under 8 C.F.R. §§ 1208.16-1208.18.,5735,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,microsoft/phi-4-mini-instruct,protected_ground_political_opinion,True,The claim is based at least in part on actual or imputed political opinion.,5735,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,microsoft/phi-4-mini-instruct,protected_ground_particular_social_group,True,"The claim is based at least in part on membership in a particular social group, or PSG.",5735,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,microsoft/phi-4-mini-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,5735,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,microsoft/phi-4-mini-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,5735,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,microsoft/phi-4-mini-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,5735,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,microsoft/phi-4-mini-instruct,credibility_finding,True,The IJ or BIA made an explicit credibility finding about the petitioner.,5735,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,microsoft/phi-4-mini-instruct,bars_one_year_deadline_missed,True,The opinion notes that the petitioner missed the one-year asylum filing deadline under INA § 208(a)(2)(B).,5735,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,microsoft/phi-4-mini-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,5735,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,microsoft/phi-4-mini-instruct,asylum_requested,True,The evidence Coto Ortiz presented demonstrated that were he to return to Honduras he would have multiple targets on his back.,5635,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,microsoft/phi-4-mini-instruct,withholding_requested,False,Not mentioned in the opinion.,5635,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,microsoft/phi-4-mini-instruct,CAT_requested,True,The evidence Coto Ortiz presented demonstrated that were he to return to Honduras he would have multiple targets on his back.,5635,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,microsoft/phi-4-mini-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,5635,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,microsoft/phi-4-mini-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,5635,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,microsoft/phi-4-mini-instruct,past_persecution_physical_violence,True,The record contains overwhelming evidence of police corruption and evidence that efforts by the Honduran government to control gang violence and police corruption have been largely ineffective.,5635,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,microsoft/phi-4-mini-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,5635,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,microsoft/phi-4-mini-instruct,persecutor_nongovernmental_actor,True,The record contains overwhelming evidence of police corruption and evidence that efforts by the Honduran government to control gang violence and police corruption have been largely ineffective.,5635,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,microsoft/phi-4-mini-instruct,credibility_finding,True,The evidence compels the conclusion that a public official would acquiesce in the torture.,5635,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,microsoft/phi-4-mini-instruct,bars_one_year_deadline_missed,True,Not mentioned in the opinion.,5635,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,microsoft/phi-4-mini-instruct,nexus_requirement_met,True,The evidence compels the conclusion that a public official would acquiesce in the torture.,5635,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,microsoft/phi-4-mini-instruct,asylum_requested,True,"Petitioners petition for review of a Board of Immigration Appeals (BIA) decision dismissing their applications for asylum, withholding of removal, and relief under the Convention Against Torture (CAT).",8835,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,microsoft/phi-4-mini-instruct,withholding_requested,True,The IJ denied Petitioners’ withholding-of-removal claim for the same reasons that he denied their asylum claim.,8835,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,microsoft/phi-4-mini-instruct,CAT_requested,True,"The IJ concluded that, because Petitioners did not demonstrate “a reasonable possibility they would be persecuted if they return to Nicaragua,” they have “not established it is more likely than not that they would be tortured.”",8835,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,microsoft/phi-4-mini-instruct,protected_ground_political_opinion,True,"Alba testified that, after participating in an April 2018 antigovernment march, she received threatening text messages warning that if Petitioners “kept supporting the protests, [they] [would] be imprisoned and tortured.”",8835,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,microsoft/phi-4-mini-instruct,protected_ground_particular_social_group,True,"The IJ stated that it considered the “totality of the circumstances,” the same phrase that our court uses to describe the cumulative-effect review.",8835,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,microsoft/phi-4-mini-instruct,past_persecution_physical_violence,True,"Lester was seriously injured because he did not support the Nicaraguan government. ‘[W]hen the incidents have involved physical harm plus something more, such as credible death threats, [this court] ha[s] not hesitated to conclude that the petitioner suffered persecution.’",8835,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,microsoft/phi-4-mini-instruct,past_persecution_death_threats,True,"Alba testified that, after participating in an April 2018 antigovernment march, she received threatening text messages warning that if Petitioners “kept supporting the protests, [they] [would] be imprisoned and tortured.”",8835,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,microsoft/phi-4-mini-instruct,persecutor_nongovernmental_actor,True,"The IJ stated that it considered the “totality of the circumstances,” the same phrase that our court uses to describe the cumulative-effect review.",8835,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,microsoft/phi-4-mini-instruct,credibility_finding,True,The IJ found the testimony and declarations of Petitioners to be credible and gave the evidence full weight.,8835,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,microsoft/phi-4-mini-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,8835,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,microsoft/phi-4-mini-instruct,nexus_requirement_met,True,The credible threats to Petitioners were elevated by a robbery and close confrontations with paramilitaries. These are the type of circumstances that elevate “mere threats” into “extreme” or “especially menacing” threats that constitute past persecution.,8835,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,microsoft/phi-4-mini-instruct,asylum_requested,True,"Petitioner applied for asylum under INA § 208 / 8 U.S.C. § 1158, not just withholding of removal or CAT protection.",5345,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,microsoft/phi-4-mini-instruct,withholding_requested,True,Petitioner sought withholding of removal under INA § 241(b)(3).,5345,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,microsoft/phi-4-mini-instruct,CAT_requested,True,Petitioner sought protection under the Convention Against Torture under 8 C.F.R. §§ 1208.16-1208.18.,5345,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,microsoft/phi-4-mini-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,5345,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,microsoft/phi-4-mini-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,5345,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,microsoft/phi-4-mini-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,5345,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,microsoft/phi-4-mini-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,5345,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,microsoft/phi-4-mini-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,5345,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,microsoft/phi-4-mini-instruct,credibility_finding,True,The IJ or BIA made an explicit credibility finding about the petitioner.,5345,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,microsoft/phi-4-mini-instruct,bars_one_year_deadline_missed,True,The opinion notes that the petitioner missed the one-year asylum filing deadline under INA § 208(a)(2)(B).,5345,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,microsoft/phi-4-mini-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,5345,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,microsoft/phi-4-mini-instruct,asylum_requested,True,Petitioner Guillermo Avila-Arias (“Avila-Arias”) petitions for review of the Board of Immigration Appeals’ (“BIA” or “Board”) decision denying his application for deferral of removal under the Convention Against Torture (“CAT”).,7276,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,microsoft/phi-4-mini-instruct,withholding_requested,False,Not mentioned in the opinion.,7276,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,microsoft/phi-4-mini-instruct,CAT_requested,True,Petitioner Guillermo Avila-Arias (“Avila-Arias”) petitions for review of the Board of Immigration Appeals’ (“BIA” or “Board”) decision denying his application for deferral of removal under the Convention Against Torture (“CAT”).,7276,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,microsoft/phi-4-mini-instruct,protected_ground_political_opinion,False,,7276,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,microsoft/phi-4-mini-instruct,protected_ground_particular_social_group,False,,7276,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,microsoft/phi-4-mini-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,7276,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,microsoft/phi-4-mini-instruct,past_persecution_death_threats,True,"The BIA reviewed the record evidence, incorporated the IJ’s analysis, and added its own reasoning that the circumstances surrounding the death threats and attempted abduction Avila-Arias suffered did not amount to the “extreme and prolonged cruel and inhuman treatment” that define torture.",7276,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,microsoft/phi-4-mini-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,7276,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,microsoft/phi-4-mini-instruct,credibility_finding,True,The IJ found him entirely dishonest because “the nature of [Avila-Arias’s] testimony impacted his credibility to such an extent that the court [found] that his entire testimony [was] incredible.”,7276,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,microsoft/phi-4-mini-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,7276,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,microsoft/phi-4-mini-instruct,nexus_requirement_met,True,The BIA legally erred by misrepresenting record evidence and rejecting probative expert testimony without explanation in its determination that Avila-Arias could safely relocate within Mexico to avoid future harm.,7276,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,microsoft/phi-4-mini-instruct,asylum_requested,False,Not mentioned in the opinion.,5022,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,microsoft/phi-4-mini-instruct,withholding_requested,False,Not mentioned in the opinion.,5022,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,microsoft/phi-4-mini-instruct,CAT_requested,False,Not mentioned in the opinion.,5022,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,microsoft/phi-4-mini-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,5022,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,microsoft/phi-4-mini-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,5022,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,microsoft/phi-4-mini-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,5022,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,microsoft/phi-4-mini-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,5022,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,microsoft/phi-4-mini-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,5022,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,microsoft/phi-4-mini-instruct,credibility_finding,False,Not mentioned in the opinion.,5022,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,microsoft/phi-4-mini-instruct,bars_one_year_deadline_missed,True,The opinion notes that the petitioner missed the one-year asylum filing deadline under INA § 208(a)(2)(B).,5022,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,microsoft/phi-4-mini-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,5022,
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,microsoft/phi-4-mini-instruct,asylum_requested,,,54649,"parse: JSONDecodeError: Expecting ',' delimiter: line 17 column 129 (char 2984)"
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,microsoft/phi-4-mini-instruct,withholding_requested,,,54649,"parse: JSONDecodeError: Expecting ',' delimiter: line 17 column 129 (char 2984)"
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,microsoft/phi-4-mini-instruct,CAT_requested,,,54649,"parse: JSONDecodeError: Expecting ',' delimiter: line 17 column 129 (char 2984)"
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,microsoft/phi-4-mini-instruct,protected_ground_political_opinion,,,54649,"parse: JSONDecodeError: Expecting ',' delimiter: line 17 column 129 (char 2984)"
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,microsoft/phi-4-mini-instruct,protected_ground_particular_social_group,,,54649,"parse: JSONDecodeError: Expecting ',' delimiter: line 17 column 129 (char 2984)"
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,microsoft/phi-4-mini-instruct,past_persecution_physical_violence,,,54649,"parse: JSONDecodeError: Expecting ',' delimiter: line 17 column 129 (char 2984)"
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,microsoft/phi-4-mini-instruct,past_persecution_death_threats,,,54649,"parse: JSONDecodeError: Expecting ',' delimiter: line 17 column 129 (char 2984)"
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,microsoft/phi-4-mini-instruct,persecutor_nongovernmental_actor,,,54649,"parse: JSONDecodeError: Expecting ',' delimiter: line 17 column 129 (char 2984)"
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,microsoft/phi-4-mini-instruct,credibility_finding,,,54649,"parse: JSONDecodeError: Expecting ',' delimiter: line 17 column 129 (char 2984)"
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,microsoft/phi-4-mini-instruct,bars_one_year_deadline_missed,,,54649,"parse: JSONDecodeError: Expecting ',' delimiter: line 17 column 129 (char 2984)"
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,microsoft/phi-4-mini-instruct,nexus_requirement_met,,,54649,"parse: JSONDecodeError: Expecting ',' delimiter: line 17 column 129 (char 2984)"
