case_id,pdf_url,model,feature,predicted,evidence,latency_ms,error
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,True,"While the gang’s threatening notes and phone calls and the eventual murder of his uncle were directed at Cruz-Ramirez’s family, it is not clear that the gang’s actions were connected to Cruz-Ramirez’s identity or affiliation with his family.",6805,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,True,the eventual murder of his uncle,6805,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,True,the gang’s threatening notes and phone calls,6805,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,True,the interest of the gang was to extort money from [Cruz-Ramirez and his] family,6805,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.1-8b-instruct,credibility_finding,False,Not mentioned in the opinion.,6805,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,6805,
17-71346-2020-06-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/06/17/17-71346.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,6805,
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,meta/llama-3.1-8b-instruct,asylum_requested,True,"Banderas Duarte's I-589 application stated that she was assaulted several times 'and I think it was because I am a woman,' that she was 'afraid that they will do something to me because I am a woman,' and that '[t]he government does nothing to protect women.'",5254,
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,meta/llama-3.1-8b-instruct,withholding_requested,True,"Banderas Duarte's I-589 application stated that she was assaulted several times 'and I think it was because I am a woman,' that she was 'afraid that they will do something to me because I am a woman,' and that '[t]he government does nothing to protect women.'",5254,
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,meta/llama-3.1-8b-instruct,CAT_requested,True,The only evidence Banderas Duarte presented was her own speculation that Mexican police are easily bribed.,5254,
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,5254,
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,True,"Banderas Duarte’s I-589 application stated that she was assaulted several times 'and I think it was because I am a woman,' that she was 'afraid that they will do something to me because I am a woman,' and that '[t]he government does nothing to protect women.'",5254,
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,True,"Banderas Duarte’s I-589 application stated that she was assaulted several times 'and I think it was because I am a woman,' that she was 'afraid that they will do something to me because I am a woman,' and that '[t]he government does nothing to protect women.'",5254,
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,5254,
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,True,"Banderas Duarte’s I-589 application stated that she was assaulted several times 'and I think it was because I am a woman,' that she was 'afraid that they will do something to me because I am a woman,' and that '[t]he government does nothing to protect women.'",5254,
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,meta/llama-3.1-8b-instruct,credibility_finding,True,"Relying on this testimony, the IJ reasonably found that the robber was only motivated by 'his own criminal agenda'—a finding the BIA affirmed.",5254,
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,5254,
25-120-2025-12-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/12/16/25-120.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,"But where . . . the agency concludes that the petitioner has not shown any nexus whatsoever, then the petitioner fails to establish past persecution for both asylum and withholding.",5254,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.1-8b-instruct,asylum_requested,False,Not mentioned in the opinion.,4362,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.1-8b-instruct,withholding_requested,True,Not mentioned in the opinion.,4362,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.1-8b-instruct,CAT_requested,False,Not mentioned in the opinion.,4362,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,4362,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,4362,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,4362,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,4362,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,4362,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.1-8b-instruct,credibility_finding,True,The BIA and IJ’s finding that Li’s second affidavit was “inherently unbelievable” is not supported by substantial evidence.,4362,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,"In any event, Spence’s purported fraud and Li’s diligence upon discovering that fraud would support equitable tolling of that deadline.",4362,
18-70505-2020-12-07,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/12/07/18-70505.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,4362,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.1-8b-instruct,asylum_requested,False,Not mentioned in the opinion.,6028,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.1-8b-instruct,withholding_requested,True,"Our decision in Valenzuela Gallardo v. Barr, 968 F.3d 1053, 1069 (9th Cir. 2020), clarifies that ‘California Penal Code § 32 is not a categorical match with obstruction of justice under [Immigration and Nationality Act] § 101(a)(43)(S) . . . .’",6028,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.1-8b-instruct,CAT_requested,False,Not mentioned in the opinion.,6028,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,6028,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,6028,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,6028,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,6028,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,6028,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.1-8b-instruct,credibility_finding,False,Not mentioned in the opinion.,6028,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,6028,
18-71905-2021-01-28,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/01/28/18-71905.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,6028,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,meta/llama-3.1-8b-instruct,asylum_requested,False,Not mentioned in the opinion.,5362,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,meta/llama-3.1-8b-instruct,withholding_requested,False,Not mentioned in the opinion.,5362,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,meta/llama-3.1-8b-instruct,CAT_requested,True,He contends that the evidence compels the conclusion that he will more likely than not suffer severe pain and suffering with government acquiescence if returned to Honduras.,5362,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,5362,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,5362,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,True,"As many as seven members of his family in Honduras have suffered gang attacks, including rape, brutal beatings and shootings.",5362,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,True,"Because of his family membership, he would be a target for gangs.",5362,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,True,"Because of his family membership, he would be a target for gangs.",5362,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,meta/llama-3.1-8b-instruct,credibility_finding,False,Not mentioned in the opinion.,5362,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,5362,
18-70084-2020-07-17,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/07/17/18-70084.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,True,The evidence compels the conclusion—and the BIA appeared to agree—that petitioner would more likely than not face severe pain and suffering if returned.,5362,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.1-8b-instruct,asylum_requested,True,"Regarding asylum, the IJ's determination that Petitioners did not suffer past persecution in Nicaragua is not supported by substantial evidence.",9020,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.1-8b-instruct,withholding_requested,True,The IJ denied Petitioners' withholding-of-removal claim for the same reasons that he denied their asylum claim.,9020,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.1-8b-instruct,CAT_requested,True,"Finally, regarding the CAT claim, the IJ concluded that, because Petitioners did not demonstrate 'a reasonable possibility they would be persecuted if they return to Nicaragua,' they have 'not established it is more likely than not that they would be tortured.'",9020,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,True,"Alba testified that, after participating in an April 2018 antigovernment march, she received threatening text messages warning that if Petitioners 'kept supporting the protests, [they] [would] be imprisoned and tortured.'",9020,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,True,"Alba testified that, after participating in an April 2018 antigovernment march, she received threatening text messages warning that if Petitioners 'kept supporting the protests, [they] [would] be imprisoned and tortured.'",9020,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,True,"Approximately a year after that, paramilitary officers assaulted Lester with a large rock that dislocated his foot, telling Lester 'that [was] what [he got] for not supporting the Nicaraguan government and the Nicaraguan Institute of Social Security.'",9020,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,True,"Alba testified that, after participating in an April 2018 antigovernment march, she received threatening text messages warning that if Petitioners 'kept supporting the protests, [they] [would] be imprisoned and tortured.'",9020,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,True,"An officer grabbed Alba's cellphone out of her hand, refused to return it, and said that officers 'were going to review her phone to see if she had anything against the government.'",9020,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.1-8b-instruct,credibility_finding,True,The IJ found the testimony and declarations of Petitioners to be credible and gave the evidence full weight.,9020,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,9020,
24-2787-2025-05-16,https://cdn.ca9.uscourts.gov/datastore/memoranda/2025/05/16/24-2787.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,9020,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.1-8b-instruct,asylum_requested,True,Weng’s asylum claim fails.,4349,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.1-8b-instruct,withholding_requested,True,We lack jurisdiction to consider Weng’s contentions as to withholding of removal and CAT relief because he failed to raise them to the BIA.,4349,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.1-8b-instruct,CAT_requested,True,We lack jurisdiction to consider Weng’s contentions as to withholding of removal and CAT relief because he failed to raise them to the BIA.,4349,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,4349,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,4349,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,4349,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,4349,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,4349,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.1-8b-instruct,credibility_finding,True,Substantial evidence supports the agency’s adverse credibility determination based on inconsistencies between Weng’s testimony and documentary evidence as to when he began planning to travel to the United States.,4349,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,4349,
17-70324-2020-08-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,4349,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.1-8b-instruct,asylum_requested,False,Not mentioned in the opinion.,4518,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.1-8b-instruct,withholding_requested,False,Not mentioned in the opinion.,4518,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.1-8b-instruct,CAT_requested,True,Petitioner for review of the Board of Immigration Appeals’ (“BIA” or “Board”) decision denying his application for deferral of removal under the Convention Against Torture (“CAT”).,4518,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,4518,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,4518,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,4518,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,True,"The BIA reviewed the record evidence, incorporated the IJ’s analysis, and added its own reasoning that the circumstances surrounding the death threats and attempted abduction Avila-Arias suffered did not amount to the “extreme and prolonged cruel and inhuman treatment” that define torture.",4518,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,True,"The BIA, however, found that Avila-Arias could safely relocate within Mexico by mischaracterizing and erroneously dismissing Dr. Gonzales’s expert testimony.",4518,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.1-8b-instruct,credibility_finding,True,"Because Avila-Arias consistently “attempt[ed] to downplay the extent of his criminal history,” the IJ found him entirely dishonest because “the nature of [Avila-Arias’s] testimony impact[ed] his credibility to such an extent that the court [found] that his entire testimony [was] incredible.”",4518,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,4518,
20-71340-2021-05-10,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,4518,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.1-8b-instruct,asylum_requested,False,Not mentioned in the opinion.,4985,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.1-8b-instruct,withholding_requested,False,Not mentioned in the opinion.,4985,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.1-8b-instruct,CAT_requested,False,Not mentioned in the opinion.,4985,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.1-8b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,4985,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.1-8b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,4985,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.1-8b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,4985,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.1-8b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,4985,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.1-8b-instruct,persecutor_nongovernmental_actor,False,Not mentioned in the opinion.,4985,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.1-8b-instruct,credibility_finding,False,Not mentioned in the opinion.,4985,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.1-8b-instruct,bars_one_year_deadline_missed,True,"To the extent petitioners challenge the BIA’s underlying dismissal order, we lack jurisdiction to review that decision because it was issued on November 2, 2018, and Petitioners did not file this petition for review until July 22, 2019.",4985,
19-71833-2021-03-23,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.1-8b-instruct,nexus_requirement_met,False,Not mentioned in the opinion.,4985,
